App Name,Age Rating,Price,InApp Purchase,Average Rating,Rating Count,App Link,Last Updated,Released Date,Downloads,Version,Country Code
Blood Pressure Monitor & Info,PEGI 3,0,True,4.9,758,https://play.google.com/store/apps/details?id=com.istore.bloodpressuremonitor.bpmonitor,"May 31, 2022","Apr 29, 2022","100,000+ ",1.4,AT
StepsApp – Step Counter,PEGI 3,0,True,4.6,64.8K,https://play.google.com/store/apps/details?id=com.stepsappgmbh.stepsapp,"Jun 14, 2022","Aug 28, 2017","5,000,000+ ",4.3.4,AT
Sweatcoin,PEGI 3,0,True,4.4,1.21M,https://play.google.com/store/apps/details?id=in.sweatco.app,"Jun 21, 2022","Apr 9, 2017","50,000,000+ ",102.1,AT
adidas Training: Home Workout,PEGI 3,0,True,4.5,237K,https://play.google.com/store/apps/details?id=com.runtastic.android.results.lite,"Jun 16, 2022","Nov 12, 2015","10,000,000+ ",6.22,AT
Twilight Pro Unlock,PEGI 3,£2.99,False,4.5,8.52K,https://play.google.com/store/apps/details?id=com.urbandroid.lux.donate,"Apr 26, 2022","Mar 5, 2013","100,000+ ",2.1,AT
7Mind: Meditation reinvented,PEGI 3,0,True,4.7,18.4K,https://play.google.com/store/apps/details?id=de.sevenmind.android,"Jun 21, 2022","Apr 7, 2015","1,000,000+ ",2.60.0,AT
Gymondo: Fitness & Yoga,PEGI 3,0,True,4.1,19.8K,https://play.google.com/store/apps/details?id=de.gymondo.app.gymondo,"Jun 15, 2022","Mar 31, 2016","1,000,000+ ",Varies with device,AT
MeetYou - Period Tracker,PEGI 3,0,True,4.0,10.2K,https://play.google.com/store/apps/details?id=com.meetyou.intl,"Jun 20, 2022","Feb 21, 2022","5,000,000+ ",1.8.0,AT
15 Minute Workout,PEGI 3,£2.49,False,N/A,N/A,https://play.google.com/store/apps/details?id=ca.marcusds.FifteenMinuteWorkout,"Apr 23, 2019","Mar 9, 2013","50,000+ ",3.4.0,AT
7 Minute Workout Pro,PEGI 3,£2.39,False,4.5,4.07K,https://play.google.com/store/apps/details?id=com.popularapp.sevenminspro,"Sep 19, 2018","Oct 22, 2015","50,000+ ",Varies with device,AT
Mark Lauren On Demand: Fitness,PEGI 3,0,True,5.0,601,https://play.google.com/store/apps/details?id=com.marklauren,"Jun 12, 2022","Jun 25, 2019","50,000+ ",11234,AT
Grüner Pass,PEGI 3,0,False,4.6,33.1K,https://play.google.com/store/apps/details?id=at.gv.brz.wallet,"Jun 7, 2022","Jan 14, 2022","1,000,000+ ",2.3.4,AT
Heart Rate Monitor - Pulse App,PEGI 3,0,True,4.8,36.7K,https://play.google.com/store/apps/details?id=heartratemonitor.heartrate.pulse.pulseapp,"Jun 20, 2022","Jan 14, 2022","1,000,000+ ",1.0.2,AT
Huawei Health,PEGI 3,0,False,3.5,729K,https://play.google.com/store/apps/details?id=com.huawei.health,"Jul 15, 2020","Mar 15, 2017","500,000,000+ ",10.1.1.312,AT
VeryFitPro,PEGI 3,0,False,3.6,78.4K,https://play.google.com/store/apps/details?id=com.veryfit2hr.second,"Jun 2, 2022","Nov 15, 2016","10,000,000+ ",3.3.9,AT
YAZIO Fasting & Food Tracker,PEGI 3,0,True,4.5,456K,https://play.google.com/store/apps/details?id=com.yazio.android,"Jun 15, 2022","Apr 23, 2014","10,000,000+ ",Varies with device,AT
MyFitnessPal - Calorie Counter,PEGI 3,0,True,4.4,2.51M,https://play.google.com/store/apps/details?id=com.myfitnesspal.android,"Jun 22, 2022","Apr 26, 2010","100,000,000+ ",Varies with device,AT
buddhify - mindfulness meditation on the go,PEGI 3,£3.59,True,3.8,3.35K,https://play.google.com/store/apps/details?id=com.lvlup.buddhify,"Jan 21, 2021","Nov 25, 2014","100,000+ ",4.3.11,AT
Waking Up: Guided Meditation,PEGI 3,0,True,4.9,33.1K,https://play.google.com/store/apps/details?id=org.wakingup.android,"Jun 20, 2022","Oct 28, 2018","1,000,000+ ",2.3.0,AT
Home Workouts No Equipment Pro,PEGI 3,£1.59,True,4.5,24.9K,https://play.google.com/store/apps/details?id=fitness.workouts.home.workoutspro,"May 10, 2022","May 27, 2017","1,000,000+ ",113.19,AT
Recognise Hand,PEGI 3,£6.99,False,N/A,N/A,https://play.google.com/store/apps/details?id=au.com.appliquette.recognise.hand,"May 16, 2019","Mar 2, 2016","5,000+ ",1.0.6,AT
FitCoach: Fitness Coach & Diet,PEGI 3,0,True,4.4,81.8K,https://play.google.com/store/apps/details?id=net.workout.lose.weight.fitness.fit.coach,"Jun 8, 2022","Oct 18, 2019","10,000,000+ ",4.8.0,AT
Awf Fit Dash [A] - watch face,PEGI 3,£0.49,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.watchfacestudio.awfdashboardA,"Jun 23, 2022","Feb 3, 2022",500+ ,Varies with device,AT
Step Tracker - Pedometer,PEGI 3,0,True,4.9,554K,https://play.google.com/store/apps/details?id=steptracker.healthandfitness.walkingtracker.pedometer,"Apr 18, 2022","Aug 15, 2019","10,000,000+ ",1.3.0,AT
Starting Strength Official,PEGI 3,£25.49,True,4.7,3K,https://play.google.com/store/apps/details?id=com.shabu.startingstrength,"Jun 7, 2022","Aug 18, 2015","10,000+ ",1.3,AT
Drink Water Reminder Aquarium,PEGI 3,0,True,4.6,26.1K,https://play.google.com/store/apps/details?id=drink.water.reminder.aquarium,"Dec 15, 2021","Aug 17, 2017","500,000+ ",2.1.4,AT
"Step Counter - Pedometer, MStep",PEGI 3,0,True,4.9,1.16M,https://play.google.com/store/apps/details?id=pedometer.steptracker.calorieburner.stepcounter,"May 24, 2022","Jul 28, 2017","50,000,000+ ",1.2.4,AT
FitProSport Full Version,PEGI 3,£0.99,True,4.7,8.13K,https://play.google.com/store/apps/details?id=fitness.fitprosportfull,"Mar 22, 2022","Feb 27, 2015","100,000+ ",4.98 FULL,AT
Miracle Morning,PEGI 3,£4.49,False,N/A,N/A,https://play.google.com/store/apps/details?id=org.miracle.morning,"Jun 3, 2022","Dec 31, 2021","1,000+ ",1.0.87,AT
STAmina Apnea Trainer,PEGI 3,£6.99,False,4.9,2.47K,https://play.google.com/store/apps/details?id=com.squarecrowdapps.stamina,"Jun 7, 2022","Sep 28, 2014","10,000+ ",5.1.2,AT
