App Name,Age Rating,Price,InApp Purchase,Average Rating,Rating Count,App Link,Last Updated,Released Date,Downloads,Version,Country Code
Waking Up: Guided Meditation,PEGI 3,0,True,4.9,33.1K,https://play.google.com/store/apps/details?id=org.wakingup.android,"Jun 20, 2022","Oct 28, 2018","1,000,000+ ",2.3.0,MC
Wearfit Pro,PEGI 3,0,False,2.3,37.8K,https://play.google.com/store/apps/details?id=com.wakeup.howear,"Jun 14, 2022","May 10, 2020","5,000,000+ ",hw_22.06.14,MC
Home Workouts No Equipment Pro,PEGI 3,£1.59,True,4.5,24.9K,https://play.google.com/store/apps/details?id=fitness.workouts.home.workoutspro,"May 10, 2022","May 27, 2017","1,000,000+ ",113.19,MC
Velocomp,PEGI 3,£0.79,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.infoicon.velocomp,"May 4, 2022","Mar 21, 2022",100+ ,1.0,MC
Awf Fit Dash [A] - watch face,PEGI 3,£0.49,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.watchfacestudio.awfdashboardA,"Jun 23, 2022","Feb 3, 2022",500+ ,Varies with device,MC
Sweet Dream - Sleep Sounds,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.dreams.sweetdream,"Jun 16, 2022","Apr 28, 2022","100,000+ ",1.0.6,MC
Step Tracker - Pedometer,PEGI 3,0,True,4.9,554K,https://play.google.com/store/apps/details?id=steptracker.healthandfitness.walkingtracker.pedometer,"Apr 18, 2022","Aug 15, 2019","10,000,000+ ",1.3.0,MC
"Step Counter - Pedometer, MStep",PEGI 3,0,True,4.9,1.16M,https://play.google.com/store/apps/details?id=pedometer.steptracker.calorieburner.stepcounter,"May 24, 2022","Jul 28, 2017","50,000,000+ ",1.2.4,MC
FitProSport Full Version,PEGI 3,£0.99,True,4.7,8.13K,https://play.google.com/store/apps/details?id=fitness.fitprosportfull,"Mar 22, 2022","Feb 27, 2015","100,000+ ",4.98 FULL,MC
Pedometer - Step Counter,PEGI 3,0,True,4.9,710K,https://play.google.com/store/apps/details?id=pedometer.stepcounter.calorieburner.pedometerforwalking,"Apr 29, 2022","Jan 26, 2018","10,000,000+ ",2.2.0,MC
Miracle Morning,PEGI 3,£4.49,False,N/A,N/A,https://play.google.com/store/apps/details?id=org.miracle.morning,"Jun 3, 2022","Dec 31, 2021","1,000+ ",1.0.87,MC
Height Increase Workout,PEGI 3,0,True,4.6,426K,https://play.google.com/store/apps/details?id=increaseheightworkout.heightincreaseexercise.tallerexercise,"Mar 18, 2022","Jun 6, 2019","50,000,000+ ",1.0.29,MC
iFIT: At Home Fitness Coach,PEGI 3,0,True,3.2,10.1K,https://play.google.com/store/apps/details?id=com.ifit.wolf,"Jun 14, 2022","Aug 1, 2018","1,000,000+ ",2.6.79,MC
Zepp Life(MiFit),PEGI 3,0,True,3.9,2.53M,https://play.google.com/store/apps/details?id=com.xiaomi.hm.health,"May 28, 2022","Oct 7, 2014","100,000,000+ ",6.1.2,MC
NTV527 - Iron Watch Face Pro,PEGI 3,£1.29,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.watchfacestudio.ntv527,"Jun 14, 2022","Nov 25, 2021",50+ ,Varies with device,MC
"Feelsy: Stress, Anxiety Relief",PEGI 3,0,True,3.8,5.24K,https://play.google.com/store/apps/details?id=app.feelsy,"May 30, 2022","Dec 14, 2021","500,000+ ",2.6.0,MC
Clue Period & Cycle Tracker,PEGI 3,0,True,4.6,1.14M,https://play.google.com/store/apps/details?id=com.clue.android,"Jun 14, 2022","Oct 9, 2014","10,000,000+ ",68.0,MC
Awf Pace [PRO] - watch face,PEGI 3,£0.49,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.watchfacestudio.awfpacepro,"Apr 16, 2022","Aug 26, 2021","1,000+ ",Varies with device,MC
Awf Fit Dashboard - watch face,PEGI 3,£1.59,False,4.2,143,https://play.google.com/store/apps/details?id=com.watchfacestudio.awfdashboard,"Jun 16, 2022","Oct 28, 2021","5,000+ ",Varies with device,MC
NeuroZittern TRE TraumaRelease,PEGI 3,£3.89,False,N/A,N/A,https://play.google.com/store/apps/details?id=ch.hrrisk.tre,"Jun 6, 2022","Oct 17, 2021",50+ ,1.1.8,MC
Nike Training Club: Fitness,PEGI 3,0,False,4.4,342K,https://play.google.com/store/apps/details?id=com.nike.ntc,"Jun 21, 2022","Dec 5, 2012","10,000,000+ ",6.34.1,MC
I am - Daily affirmations,PEGI 3,0,True,4.8,112K,https://play.google.com/store/apps/details?id=com.hrd.iam,"Jun 20, 2022","Feb 23, 2016","1,000,000+ ",4.3.2,MC
Yo-Yo Intermittent Pro,PEGI 3,£1.69,False,N/A,N/A,https://play.google.com/store/apps/details?id=rudy.android.yoyopro,"Apr 18, 2022","Mar 27, 2015","1,000+ ",4.50,MC
NoiseFit: Health & Fitness,PEGI 3,0,False,4.0,182K,https://play.google.com/store/apps/details?id=com.noisefit,"Jun 23, 2022","Mar 2, 2020","5,000,000+ ",2.1.2,MC
FastEasy: Fasting Tracker,PEGI 3,0,True,4.4,10.4K,https://play.google.com/store/apps/details?id=fasteasy.dailyburn.fastingtracker,"Jun 7, 2022","Apr 1, 2021","1,000,000+ ",1.14.1,MC
Google Fit: Activity Tracking,PEGI 3,0,False,3.3,527K,https://play.google.com/store/apps/details?id=com.google.android.apps.fitness,"Jun 17, 2022","Oct 28, 2014","100,000,000+ ",Varies with device,MC
Homeopathy hindi saral Upchar,PEGI 3,£0.29,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.cure.homeosmart,"Jun 23, 2022","May 25, 2022",10+ ,1.6,MC
Mindfulness with Petit BamBou,PEGI 3,0,True,4.7,118K,https://play.google.com/store/apps/details?id=com.petitbambou,"Jun 9, 2022","Jun 2, 2015","5,000,000+ ",5.3.4.gms,MC
Fabulous Daily Routine Planner,PEGI 3,0,True,4.3,477K,https://play.google.com/store/apps/details?id=co.thefabulous.app,"May 5, 2022","Nov 29, 2013","10,000,000+ ",3.70,MC
Awf Aeon [e-BPM] - watch face,PEGI 3,£1.29,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.watchfacestudio.awfaeonbpm,"May 23, 2022","Aug 23, 2021",100+ ,Varies with device,MC
Courtney Black Fitness,PEGI 3,0,True,4.3,791,https://play.google.com/store/apps/details?id=com.courtneyblack.courtneyblack,"Jun 1, 2022","Mar 17, 2020","50,000+ ",4.2,MC
Simple: Intermittent Fasting,PEGI 3,0,True,4.3,43.9K,https://play.google.com/store/apps/details?id=life.simple,"Jun 17, 2022","Dec 4, 2019","1,000,000+ ",6.4.37,MC
Blood Pressure App,PEGI 3,0,True,4.6,119K,https://play.google.com/store/apps/details?id=bloodpressure.bloodpressureapp.bloodpressuretracker,"Jun 22, 2022","Nov 17, 2021","10,000,000+ ",1.2.2,MC
Six Pack in 30 Days,PEGI 3,0,True,4.9,2.13M,https://play.google.com/store/apps/details?id=sixpack.sixpackabs.absworkout,"Jun 19, 2022","Jan 9, 2018","100,000,000+ ",1.1.1,MC
Ayush Kavach - COVID,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.stucare.ayush,"Jun 17, 2022","Apr 23, 2020","1,000,000+ ",0.2.9,MC
Wear Stand-up Alert +Watchface complication bubble,PEGI 3,£1.85,False,4.0,118,https://play.google.com/store/apps/details?id=dyna.logix.wear.inactivity.tracker.stand.up.alert,"Mar 9, 2022","Nov 14, 2015","5,000+ ",Varies with device,MC
FitOlympia Pro - Gym Workouts,PEGI 3,£29.00,False,4.7,735,https://play.google.com/store/apps/details?id=com.techbull.fitolympia.paid,"Jun 16, 2022","Jan 30, 2022","10,000+ ",22.6.5,MC
