App Name,Age Rating,Price,InApp Purchase,Average Rating,Rating Count,App Link,Last Updated,Released Date,Downloads,Version,Country Code
Fitbit,PEGI 3,0,True,4.1,919K,https://play.google.com/store/apps/details?id=com.fitbit.FitbitMobile,"Jun 7, 2022","Mar 16, 2012","50,000,000+ ",3.59.1,PL
Baby Shusher - Soothing Sounds for Baby,PEGI 3,£4.39,False,2.8,287,https://play.google.com/store/apps/details?id=com.babyshusher.android,"Jun 25, 2021","Oct 11, 2013","10,000+ ",2.2.5,PL
Period Calendar Period Tracker,PEGI 3,0,True,4.9,6.71M,https://play.google.com/store/apps/details?id=com.popularapp.periodcalendar,"Jun 10, 2022","Mar 16, 2012","100,000,000+ ",Varies with device,PL
Bike Tracker,PEGI 3,0,True,4.3,20.3K,https://play.google.com/store/apps/details?id=com.sportandtravel.biketracker,"May 20, 2022","Sep 12, 2019","1,000,000+ ",2.5.08,PL
Tools & Amazfit,PEGI 3,£3.29,False,3.2,4.36K,https://play.google.com/store/apps/details?id=cz.zdenekhorak.amazfittools,"Oct 15, 2021","Nov 27, 2017","100,000+ ",6.4.0,PL
MyFLO Period Tracker,PEGI 12 • Sex,£1.89,False,2.3,1.29K,https://play.google.com/store/apps/details?id=com.flolivingalisavitti.myfloapp,"May 3, 2022","Jan 23, 2017","10,000+ ",2.0.3,PL
Lifesum: Healthy Eating & Diet,PEGI 3,0,True,4.5,316K,https://play.google.com/store/apps/details?id=com.sillens.shapeupclub,"Jun 21, 2022","Jun 16, 2011","10,000,000+ ",Varies with device,PL
Sleep Sound Pro - Relax Mind,PEGI 3,£0.09,False,N/A,N/A,https://play.google.com/store/apps/details?id=jp.snowlife01.android.relax_pro,"Feb 19, 2022","Feb 5, 2022","1,000+ ",1.0.1,PL
Lose Belly Fat  - Abs Workout,PEGI 3,0,True,4.8,497K,https://play.google.com/store/apps/details?id=losebellyfat.flatstomach.absworkout.fatburning,"Jan 20, 2022","Apr 12, 2018","50,000,000+ ",1.4.8,PL
Replika: My AI Friend,PEGI 16 • Strong Language,0,True,3.8,401K,https://play.google.com/store/apps/details?id=ai.replika.app,"Jun 23, 2022","Sep 8, 2017","10,000,000+ ",9.12.2,PL
Lullaby pack Sleep + Mindroid,PEGI 3,£1.49,False,3.9,2.81K,https://play.google.com/store/apps/details?id=com.urbandroid.sleep.addon.lullaby,"May 2, 2022","Feb 17, 2013","100,000+ ",2.7,PL
75 Hard,PEGI 12 • Mild Swearing,£4.29,False,3.3,457,https://play.google.com/store/apps/details?id=com.media44seven.seventyfivehard,"Jan 30, 2021","Jun 23, 2020","50,000+ ",1.37,PL
Stepler,PEGI 3,N/A,True,N/A,N/A,https://play.google.com/store/apps/details?id=com.stepler,"Apr 18, 2022",N/A,"1,000,000+ ",1.7.9,PL
Gymlify - workout notes,PEGI 3,0,True,4.7,745,https://play.google.com/store/apps/details?id=com.apmobilesoftware.Gymlify,"May 5, 2022","Feb 29, 2020","50,000+ ",3.0.6,PL
Clock Yourself,PEGI 3,£2.09,False,5.0,154,https://play.google.com/store/apps/details?id=com.nextstepalliedhealth.clockyourself,"May 10, 2020","Aug 17, 2016","10,000+ ",3.2.37,PL
"Strava: Run, Ride, Hike",Parental guidance • Parental Guidance Recommended,0,True,4.5,762K,https://play.google.com/store/apps/details?id=com.strava,"Jun 20, 2022","Jun 9, 2011","50,000,000+ ",Varies with device,PL
MultiSport,PEGI 3,0,False,2.6,2.25K,https://play.google.com/store/apps/details?id=com.multisport,"Jun 13, 2022","Nov 18, 2019","100,000+ ",1.15.10,PL
Blood Pressure Monitor & Info,PEGI 3,0,True,4.9,736,https://play.google.com/store/apps/details?id=com.istore.bloodpressuremonitor.bpmonitor,"May 31, 2022","Apr 29, 2022","100,000+ ",1.4,PL
Sweatcoin,PEGI 3,0,True,4.4,1.21M,https://play.google.com/store/apps/details?id=in.sweatco.app,"Jun 21, 2022","Apr 9, 2017","50,000,000+ ",102.1,PL
Twilight Pro Unlock,PEGI 3,£2.99,False,4.5,8.52K,https://play.google.com/store/apps/details?id=com.urbandroid.lux.donate,"Apr 26, 2022","Mar 5, 2013","100,000+ ",2.1,PL
Map My Run by Under Armour,PEGI 3,0,True,4.7,389K,https://play.google.com/store/apps/details?id=com.mapmyrun.android2,"Jun 23, 2022","Sep 9, 2010","10,000,000+ ",22.12.0,PL
15 Minute Workout,PEGI 3,£2.49,False,N/A,N/A,https://play.google.com/store/apps/details?id=ca.marcusds.FifteenMinuteWorkout,"Apr 23, 2019","Mar 9, 2013","50,000+ ",3.4.0,PL
7 Minute Workout Pro,PEGI 3,£2.39,False,4.5,4.07K,https://play.google.com/store/apps/details?id=com.popularapp.sevenminspro,"Sep 19, 2018","Oct 22, 2015","50,000+ ",Varies with device,PL
Heart Rate Monitor - Pulse App,PEGI 3,0,True,4.8,36.6K,https://play.google.com/store/apps/details?id=heartratemonitor.heartrate.pulse.pulseapp,"Jun 20, 2022","Jan 14, 2022","1,000,000+ ",1.0.2,PL
Huawei Health,PEGI 3,0,False,3.5,729K,https://play.google.com/store/apps/details?id=com.huawei.health,"Jul 15, 2020","Mar 15, 2017","500,000,000+ ",10.1.1.312,PL
YAZIO Fasting & Food Tracker,PEGI 3,0,True,4.5,456K,https://play.google.com/store/apps/details?id=com.yazio.android,"Jun 15, 2022","Apr 23, 2014","10,000,000+ ",Varies with device,PL
MyFitnessPal - Calorie Counter,PEGI 3,0,True,4.4,2.51M,https://play.google.com/store/apps/details?id=com.myfitnesspal.android,"Jun 22, 2022","Apr 26, 2010","100,000,000+ ",Varies with device,PL
buddhify - mindfulness meditation on the go,PEGI 3,£3.59,True,3.8,3.35K,https://play.google.com/store/apps/details?id=com.lvlup.buddhify,"Jan 21, 2021","Nov 25, 2014","100,000+ ",4.3.11,PL
Map My Ride GPS Cycling Riding,PEGI 3,0,True,4.7,193K,https://play.google.com/store/apps/details?id=com.mapmyride.android2,"Jun 21, 2022","Sep 9, 2010","5,000,000+ ",22.13.0,PL
Waking Up: Guided Meditation,PEGI 3,0,True,4.9,33.1K,https://play.google.com/store/apps/details?id=org.wakingup.android,"Jun 20, 2022","Oct 28, 2018","1,000,000+ ",2.3.0,PL
Home Workouts No Equipment Pro,PEGI 3,£1.59,True,4.5,24.9K,https://play.google.com/store/apps/details?id=fitness.workouts.home.workoutspro,"May 10, 2022","May 27, 2017","1,000,000+ ",113.19,PL
mojeIKP - log in to health,PEGI 3,0,False,3.0,5.2K,https://play.google.com/store/apps/details?id=pl.gov.cez.mojeikp,"May 24, 2022","May 10, 2021","1,000,000+ ",2.5.0,PL
BMI Calculator,PEGI 3,0,True,4.9,98.2K,https://play.google.com/store/apps/details?id=com.splendapps.bmicalc,"May 9, 2022","Jul 11, 2014","5,000,000+ ",2.13,PL
Awf Fit Dash [A] - watch face,PEGI 3,£0.49,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.watchfacestudio.awfdashboardA,"Jun 23, 2022","Feb 3, 2022",500+ ,Varies with device,PL
Step Tracker - Pedometer,PEGI 3,0,True,4.9,554K,https://play.google.com/store/apps/details?id=steptracker.healthandfitness.walkingtracker.pedometer,"Apr 18, 2022","Aug 15, 2019","10,000,000+ ",1.3.0,PL
"Step Counter - Pedometer, MStep",PEGI 3,0,True,4.9,1.16M,https://play.google.com/store/apps/details?id=pedometer.steptracker.calorieburner.stepcounter,"May 24, 2022","Jul 28, 2017","50,000,000+ ",1.2.4,PL
Bike Computer - Cycling Tool,PEGI 3,0,True,4.5,78.3K,https://play.google.com/store/apps/details?id=com.fehmin.bikeometer,"Apr 28, 2022","Nov 5, 2016","1,000,000+ ",3.7,PL
FitProSport Full Version,PEGI 3,£0.99,True,4.7,8.13K,https://play.google.com/store/apps/details?id=fitness.fitprosportfull,"Mar 22, 2022","Feb 27, 2015","100,000+ ",4.98 FULL,PL
Pedometer - Step Counter,PEGI 3,0,True,4.9,710K,https://play.google.com/store/apps/details?id=pedometer.stepcounter.calorieburner.pedometerforwalking,"Apr 29, 2022","Jan 26, 2018","10,000,000+ ",2.2.0,PL
Miracle Morning,PEGI 3,£4.49,False,N/A,N/A,https://play.google.com/store/apps/details?id=org.miracle.morning,"Jun 3, 2022","Dec 31, 2021","1,000+ ",1.0.87,PL
Welbi,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=pl.welbi,"May 16, 2022",N/A,"50,000+ ",1.15.35,PL
STAmina Apnea Trainer,PEGI 3,£6.99,False,4.9,2.47K,https://play.google.com/store/apps/details?id=com.squarecrowdapps.stamina,"Jun 7, 2022","Sep 28, 2014","10,000+ ",5.1.2,PL
Height Increase Workout,PEGI 3,0,True,4.6,426K,https://play.google.com/store/apps/details?id=increaseheightworkout.heightincreaseexercise.tallerexercise,"Mar 18, 2022","Jun 6, 2019","50,000,000+ ",1.0.29,PL
Transformacja 5.0,PEGI 3,0,True,5.0,280,https://play.google.com/store/apps/details?id=transformacja50.app,"May 27, 2022","May 2, 2022","10,000+ ",1.0.5,PL
Zepp Life(MiFit),PEGI 3,0,True,3.9,2.53M,https://play.google.com/store/apps/details?id=com.xiaomi.hm.health,"May 28, 2022","Oct 7, 2014","100,000,000+ ",6.1.2,PL
Pupil Distance PD Meter Pro,PEGI 3,£3.99,False,3.1,344,https://play.google.com/store/apps/details?id=com.vistechprojects.pupildistancemeterpro,"Jun 20, 2020","Jun 14, 2018","10,000+ ",1.1.0,PL
My Model - Women,PEGI 3,£1.69,False,1.8,75,https://play.google.com/store/apps/details?id=com.modelmydiet.mymodel,"May 24, 2018","Jan 31, 2018","10,000+ ",1.0.4,PL
Rumpfzirkel,PEGI 3,£2.79,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.cytex.rumpf_zirkel,"Apr 5, 2015","Jun 3, 2014","1,000+ ",1.1,PL
Google Fit: Activity Tracking,PEGI 3,0,False,3.3,527K,https://play.google.com/store/apps/details?id=com.google.android.apps.fitness,"Jun 17, 2022","Oct 28, 2014","100,000,000+ ",Varies with device,PL
Rainy Mood • Rain Sounds,PEGI 3,£2.79,False,4.5,3.29K,https://play.google.com/store/apps/details?id=com.TailoredMusic.RainyMood,"Oct 30, 2018","Nov 12, 2012","50,000+ ",2.5,PL
Fabulous Daily Routine Planner,PEGI 3,0,True,4.3,477K,https://play.google.com/store/apps/details?id=co.thefabulous.app,"May 5, 2022","Nov 29, 2013","10,000,000+ ",3.70,PL
dr Ewa Dąbrowska: post i dieta,PEGI 3,0,True,4.6,1.57K,https://play.google.com/store/apps/details?id=pl.com.ewadabrowska.post.dieta.odchudzanie,"May 13, 2022","Dec 30, 2019","100,000+ ",1.4.4g,PL
Couch to 5K®,PEGI 3,£4.29,True,4.3,15.4K,https://play.google.com/store/apps/details?id=com.active.aps.c25k,"May 18, 2022","Mar 28, 2012","100,000+ ",4.3.13.120,PL
White Noise,PEGI 3,£0.99,True,4.5,17.2K,https://play.google.com/store/apps/details?id=com.tmsoft.whitenoise.full,"Dec 15, 2021",N/A,"100,000+ ",Varies with device,PL
FitNotes Supporter,PEGI 3,£4.99,False,5.0,1.06K,https://play.google.com/store/apps/details?id=com.fitnotesapp.fitnotessupporter,"Mar 26, 2017","Nov 21, 2016","10,000+ ",1.1.0,PL
Wim Hof Method®,PEGI 3,0,True,4.3,28.7K,https://play.google.com/store/apps/details?id=nl.deckeron.apps.innerfire,"Jun 1, 2022","Apr 30, 2016","1,000,000+ ",Varies with device,PL
Blood Pressure App,PEGI 3,0,True,4.6,119K,https://play.google.com/store/apps/details?id=bloodpressure.bloodpressureapp.bloodpressuretracker,"Jun 22, 2022","Nov 17, 2021","10,000,000+ ",1.2.2,PL
Madbarz - Bodyweight Workouts,PEGI 3,0,True,4.7,16.2K,https://play.google.com/store/apps/details?id=com.madbarz.madbarzApp,"May 11, 2022","Mar 20, 2015","1,000,000+ ",6.5.0,PL
Sweat: Fitness App For Women,PEGI 3,0,True,4.4,37.3K,https://play.google.com/store/apps/details?id=com.kaylaitsines.sweatwithkayla,"Jun 21, 2022","Apr 28, 2016","5,000,000+ ",6.32.1,PL
Six Pack in 30 Days,PEGI 3,0,True,4.9,2.13M,https://play.google.com/store/apps/details?id=sixpack.sixpackabs.absworkout,"Jun 19, 2022","Jan 9, 2018","100,000,000+ ",1.1.1,PL
Stop Smoking - EasyQuit Pro,PEGI 3,£6.49,False,4.9,1.42K,https://play.google.com/store/apps/details?id=com.herzberg.easyquitsmokingpro,"Jan 17, 2022","Dec 8, 2016","5,000+ ",1.6,PL
QZ (qdomyos-zwift),PEGI 3,£5.49,False,5.0,243,https://play.google.com/store/apps/details?id=org.cagnulen.qdomyoszwift,"Dec 30, 2021","Dec 3, 2020","5,000+ ",2.8.142,PL
Fit Lovers App - Diet without stress!,PEGI 3,0,True,3.8,517,https://play.google.com/store/apps/details?id=net.peater.fitlovers,"May 12, 2022","Nov 25, 2020","50,000+ ",1.6.4,PL
adidas Running: Sports Tracker,PEGI 3,0,True,4.4,1.27M,https://play.google.com/store/apps/details?id=com.runtastic.android,"Jun 16, 2022","May 12, 2010","50,000,000+ ",Varies with device,PL
"Calm - Meditate, Sleep, Relax",PEGI 3,0,True,4.4,495K,https://play.google.com/store/apps/details?id=com.calm.android,"Jun 8, 2022","Jul 30, 2014","10,000,000+ ",Varies with device,PL
Lose Weight App for Women,PEGI 3,0,True,4.9,847K,https://play.google.com/store/apps/details?id=loseweightapp.loseweightappforwomen.womenworkoutathome,"Jan 29, 2022","Oct 31, 2019","50,000,000+ ",1.0.34,PL
SyncMyTracks,PEGI 3,£2.69,False,3.4,4.51K,https://play.google.com/store/apps/details?id=com.syncmytracks,"Apr 19, 2022","Feb 18, 2014","50,000+ ",3.12.17,PL
HRV4Training,PEGI 3,£10.49,False,4.1,942,https://play.google.com/store/apps/details?id=com.asma.hrv4training,"May 19, 2022","Mar 22, 2017","10,000+ ",3.3.0,PL
Home Workout - No Equipment,PEGI 3,0,True,4.9,2.84M,https://play.google.com/store/apps/details?id=homeworkout.homeworkouts.noequipment,"Apr 27, 2022","Nov 8, 2017","100,000,000+ ",1.1.8,PL
MIAZGA by Fit Matka Wariatka,Parental guidance • Parental Guidance Recommended,0,True,4.9,1.84K,https://play.google.com/store/apps/details?id=com.miazga,"Nov 15, 2021","Jan 10, 2020","100,000+ ",3.0.4,PL
Sobriety Counter -EasyQuit pro,PEGI 3,£6.49,False,5.0,1.98K,https://play.google.com/store/apps/details?id=com.herzberg.easyquitsdrinkingPro,"Jan 28, 2022","Dec 17, 2016","10,000+ ",1.9,PL
Komoot: Cycling & Hiking Maps,PEGI 3,0,True,4.6,254K,https://play.google.com/store/apps/details?id=de.komoot.android,"Jun 19, 2022","Jun 10, 2011","10,000,000+ ",Varies with device,PL
Body Editor - Photo Editor,"PEGI 12 • Sexual Innuendo, Nudity, Horror",0,True,4.6,244K,https://play.google.com/store/apps/details?id=breastenlarger.bodyeditor.photoeditor,"Jun 20, 2022","Dec 7, 2017","10,000,000+ ",1.221.47,PL
Muscle Booster Workout Planner,PEGI 3,0,True,4.1,145K,https://play.google.com/store/apps/details?id=musclebooster.workout.home.gym.abs.loseweight,"May 26, 2022","Nov 27, 2019","10,000,000+ ",2.7.0,PL
Headspace: Mindful Meditation,PEGI 3,0,True,4.4,274K,https://play.google.com/store/apps/details?id=com.getsomeheadspace.android,"Jun 21, 2022","Jan 6, 2012","10,000,000+ ",4.104.0,PL
"AllTrails: Hike, Bike & Run",PEGI 3,0,True,4.7,72.9K,https://play.google.com/store/apps/details?id=com.alltrails.alltrails,"Jun 21, 2022","Apr 30, 2014","10,000,000+ ",15.5.0,PL
Forever Smart,PEGI 3,0,False,3.1,2.41K,https://play.google.com/store/apps/details?id=com.oplayer.forever,"Jun 11, 2022","Nov 9, 2017","100,000+ ",3.1.6,PL
Garmin Connect™,PEGI 3,0,False,4.6,779K,https://play.google.com/store/apps/details?id=com.garmin.android.apps.connectmobile,"Jun 23, 2022","Jan 9, 2013","10,000,000+ ",4.55.2,PL
Flo Menstrual & Period Tracker,PEGI 3,0,True,4.7,2.63M,https://play.google.com/store/apps/details?id=org.iggymedia.periodtracker,"Jun 22, 2022","Apr 12, 2016","50,000,000+ ",Varies with device,PL
White Noise Pro,PEGI 3,£2.69,True,4.4,679,https://play.google.com/store/apps/details?id=com.tmsoft.whitenoise.pro,"Dec 15, 2021","Mar 9, 2016","10,000+ ",Varies with device,PL
Kalkulator Kalorii,PEGI 3,0,True,3.4,461,https://play.google.com/store/apps/details?id=com.ionicframework.test589929,"May 6, 2021","Jul 9, 2015","100,000+ ",2.0.56,PL
"Relive: Run, Ride, Hike & more",Parental guidance • Parental Guidance Recommended,0,True,4.4,276K,https://play.google.com/store/apps/details?id=cc.relive.reliveapp,"Jun 23, 2022","Mar 21, 2017","10,000,000+ ",3.107.2,PL
Mi Fitness (Xiaomi Wear),PEGI 3,0,False,3.7,236K,https://play.google.com/store/apps/details?id=com.xiaomi.wearable,"May 30, 2022","Jun 28, 2020","10,000,000+ ",3.4.1i,PL
Zdrowe Zakupy,PEGI 3,N/A,True,4.5,35.2K,https://play.google.com/store/apps/details?id=pl.healthyfood,"Jun 7, 2022",N/A,"1,000,000+ ",3.39.1,PL
The Blood Type Diet®,PEGI 3,£3.79,False,4.1,541,https://play.google.com/store/apps/details?id=com.northamericanpharmacal.btd,"Jan 31, 2022","Aug 22, 2011","50,000+ ",1.6.8,PL
INTU - meditation,PEGI 3,0,True,4.9,1.95K,https://play.google.com/store/apps/details?id=com.medyteusz.android,"Jun 6, 2022","Mar 23, 2016","100,000+ ",3.2.2,PL
Anxiety Release based on EMDR,PEGI 3,£3.69,False,4.2,204,https://play.google.com/store/apps/details?id=com.overcomingpain.anxiety,"Mar 14, 2022","May 29, 2014","10,000+ ",1.7,PL
Ref. Guide for Essential Oils,PEGI 3,£4.79,True,N/A,N/A,https://play.google.com/store/apps/details?id=com.abundanthealth4u.refguide4eo,"Apr 30, 2022","Jan 13, 2015","100,000+ ",2.7.0,PL
WomanUp: Trening i Zdrowie,PEGI 3,0,True,5.0,281,https://play.google.com/store/apps/details?id=com.metime.womanup,"Jun 21, 2022","Feb 25, 2022","5,000+ ",1.2.0,PL
