App Name,Age Rating,Price,InApp Purchase,Average Rating,Rating Count,App Link,Last Updated,Released Date,Downloads,Version,Country Code
Sports Tracker Running Cycling,Parental guidance • Parental Guidance Recommended,0,True,4.3,226K,https://play.google.com/store/apps/details?id=com.stt.android,"Jun 20, 2022","Jun 30, 2011","10,000,000+ ",4.55.3,CZ
Awf Fit Dash [A] - watch face,PEGI 3,£0.49,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.watchfacestudio.awfdashboardA,"Jun 23, 2022","Feb 3, 2022",500+ ,Varies with device,CZ
Step Tracker - Pedometer,PEGI 3,0,True,4.9,554K,https://play.google.com/store/apps/details?id=steptracker.healthandfitness.walkingtracker.pedometer,"Apr 18, 2022","Aug 15, 2019","10,000,000+ ",1.3.0,CZ
"Step Counter - Pedometer, MStep",PEGI 3,0,True,4.9,1.16M,https://play.google.com/store/apps/details?id=pedometer.steptracker.calorieburner.stepcounter,"May 24, 2022","Jul 28, 2017","50,000,000+ ",1.2.4,CZ
FitProSport Full Version,PEGI 3,£0.99,True,4.7,8.13K,https://play.google.com/store/apps/details?id=fitness.fitprosportfull,"Mar 22, 2022","Feb 27, 2015","100,000+ ",4.98 FULL,CZ
Pedometer - Step Counter,PEGI 3,0,True,4.9,710K,https://play.google.com/store/apps/details?id=pedometer.stepcounter.calorieburner.pedometerforwalking,"Apr 29, 2022","Jan 26, 2018","10,000,000+ ",2.2.0,CZ
Glory Fit,PEGI 3,0,False,4.2,50.3K,https://play.google.com/store/apps/details?id=com.yc.gloryfit,"Jun 13, 2022","May 18, 2017","1,000,000+ ",2.9.4,CZ
Miracle Morning,PEGI 3,£4.49,False,N/A,N/A,https://play.google.com/store/apps/details?id=org.miracle.morning,"Jun 3, 2022","Dec 31, 2021","1,000+ ",1.0.87,CZ
STAmina Apnea Trainer,PEGI 3,£6.99,False,4.9,2.47K,https://play.google.com/store/apps/details?id=com.squarecrowdapps.stamina,"Jun 7, 2022","Sep 28, 2014","10,000+ ",5.1.2,CZ
Height Increase Workout,PEGI 3,0,True,4.6,426K,https://play.google.com/store/apps/details?id=increaseheightworkout.heightincreaseexercise.tallerexercise,"Mar 18, 2022","Jun 6, 2019","50,000,000+ ",1.0.29,CZ
Zepp Life(MiFit),PEGI 3,0,True,3.9,2.53M,https://play.google.com/store/apps/details?id=com.xiaomi.hm.health,"May 28, 2022","Oct 7, 2014","100,000,000+ ",6.1.2,CZ
Pupil Distance PD Meter Pro,PEGI 3,£3.99,False,3.1,344,https://play.google.com/store/apps/details?id=com.vistechprojects.pupildistancemeterpro,"Jun 20, 2020","Jun 14, 2018","10,000+ ",1.1.0,CZ
My Model - Women,PEGI 3,£1.69,False,1.8,75,https://play.google.com/store/apps/details?id=com.modelmydiet.mymodel,"May 24, 2018","Jan 31, 2018","10,000+ ",1.0.4,CZ
Rumpfzirkel,PEGI 3,£2.79,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.cytex.rumpf_zirkel,"Apr 5, 2015","Jun 3, 2014","1,000+ ",1.1,CZ
Google Fit: Activity Tracking,PEGI 3,0,False,3.3,527K,https://play.google.com/store/apps/details?id=com.google.android.apps.fitness,"Jun 17, 2022","Oct 28, 2014","100,000,000+ ",Varies with device,CZ
Rainy Mood • Rain Sounds,PEGI 3,£2.79,False,4.5,3.29K,https://play.google.com/store/apps/details?id=com.TailoredMusic.RainyMood,"Oct 30, 2018","Nov 12, 2012","50,000+ ",2.5,CZ
Ladylab,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=cz.pixelfield.ladylab,"Feb 7, 2022","Dec 16, 2021","5,000+ ",1.0.5,CZ
Fabulous Daily Routine Planner,PEGI 3,0,True,4.3,477K,https://play.google.com/store/apps/details?id=co.thefabulous.app,"May 5, 2022","Nov 29, 2013","10,000,000+ ",3.70,CZ
Couch to 5K®,PEGI 3,£4.29,True,4.3,15.4K,https://play.google.com/store/apps/details?id=com.active.aps.c25k,"May 18, 2022","Mar 28, 2012","100,000+ ",4.3.13.120,CZ
LEAN With Lilly,PEGI 3,0,True,3.9,1.86K,https://play.google.com/store/apps/details?id=com.leanwithlilly.app,"May 12, 2022","Jun 2, 2021","100,000+ ",1.4.1,CZ
White Noise,PEGI 3,£0.99,True,4.5,17.2K,https://play.google.com/store/apps/details?id=com.tmsoft.whitenoise.full,"Dec 15, 2021",N/A,"100,000+ ",Varies with device,CZ
8fit Workouts & Meal Planner,PEGI 3,0,True,4.1,149K,https://play.google.com/store/apps/details?id=com.eightfit.app,"May 9, 2022","Apr 13, 2014","10,000,000+ ",22.04.0,CZ
FitNotes Supporter,PEGI 3,£4.99,False,5.0,1.06K,https://play.google.com/store/apps/details?id=com.fitnotesapp.fitnotessupporter,"Mar 26, 2017","Nov 21, 2016","10,000+ ",1.1.0,CZ
Wim Hof Method®,PEGI 3,0,True,4.3,28.7K,https://play.google.com/store/apps/details?id=nl.deckeron.apps.innerfire,"Jun 1, 2022","Apr 30, 2016","1,000,000+ ",Varies with device,CZ
Blood Pressure App,PEGI 3,0,True,4.6,118K,https://play.google.com/store/apps/details?id=bloodpressure.bloodpressureapp.bloodpressuretracker,"Jun 22, 2022","Nov 17, 2021","10,000,000+ ",1.2.2,CZ
WearPro,PEGI 3,0,False,2.5,5.02K,https://play.google.com/store/apps/details?id=com.dtno1.WearPro,"Jun 20, 2022","Sep 16, 2020","500,000+ ",2.1.3,CZ
Sweat: Fitness App For Women,PEGI 3,0,True,4.4,37.3K,https://play.google.com/store/apps/details?id=com.kaylaitsines.sweatwithkayla,"Jun 21, 2022","Apr 28, 2016","5,000,000+ ",6.32.1,CZ
Six Pack in 30 Days,PEGI 3,0,True,4.9,2.13M,https://play.google.com/store/apps/details?id=sixpack.sixpackabs.absworkout,"Jun 19, 2022","Jan 9, 2018","100,000,000+ ",1.1.1,CZ
Stop Smoking - EasyQuit Pro,PEGI 3,£6.49,False,4.9,1.42K,https://play.google.com/store/apps/details?id=com.herzberg.easyquitsmokingpro,"Jan 17, 2022","Dec 8, 2016","5,000+ ",1.6,CZ
QZ (qdomyos-zwift),PEGI 3,£5.49,False,5.0,243,https://play.google.com/store/apps/details?id=org.cagnulen.qdomyoszwift,"Dec 30, 2021","Dec 3, 2020","5,000+ ",2.8.142,CZ
Plank Challenge: Core Workout,PEGI 3,0,True,4.9,249K,https://play.google.com/store/apps/details?id=fat.burnning.plank.fitness.loseweight,"Mar 29, 2022","Nov 20, 2018","10,000,000+ ",1.2.1,CZ
adidas Running: Sports Tracker,PEGI 3,0,True,4.4,1.27M,https://play.google.com/store/apps/details?id=com.runtastic.android,"Jun 16, 2022","May 12, 2010","50,000,000+ ",Varies with device,CZ
30 Day Fitness Challenge,PEGI 3,0,True,4.8,608K,https://play.google.com/store/apps/details?id=com.popularapp.thirtydayfitnesschallenge,"Aug 20, 2021","May 19, 2016","10,000,000+ ",2.0.14,CZ
"Calm - Meditate, Sleep, Relax",PEGI 3,0,True,4.4,495K,https://play.google.com/store/apps/details?id=com.calm.android,"Jun 8, 2022","Jul 30, 2014","10,000,000+ ",Varies with device,CZ
Lose Weight App for Women,PEGI 3,0,True,4.9,847K,https://play.google.com/store/apps/details?id=loseweightapp.loseweightappforwomen.womenworkoutathome,"Jan 29, 2022","Oct 31, 2019","50,000,000+ ",1.0.34,CZ
SyncMyTracks,PEGI 3,£2.69,False,3.4,4.51K,https://play.google.com/store/apps/details?id=com.syncmytracks,"Apr 19, 2022","Feb 18, 2014","50,000+ ",3.12.17,CZ
Don't panic,PEGI 3,0,False,3.6,1.3K,https://play.google.com/store/apps/details?id=org.dontpanic,"Mar 10, 2022","Mar 10, 2019","100,000+ ",Varies with device,CZ
HRV4Training,PEGI 3,£10.49,False,4.1,942,https://play.google.com/store/apps/details?id=com.asma.hrv4training,"May 19, 2022","Mar 22, 2017","10,000+ ",3.3.0,CZ
Home Workout - No Equipment,PEGI 3,0,True,4.9,2.84M,https://play.google.com/store/apps/details?id=homeworkout.homeworkouts.noequipment,"Apr 27, 2022","Nov 8, 2017","100,000,000+ ",1.1.8,CZ
Blood Pressure Pro,PEGI 3,0,True,3.7,7.68K,https://play.google.com/store/apps/details?id=com.bloodpressure.pro,"Jun 22, 2022","Apr 22, 2022","1,000,000+ ",1.3.0,CZ
Sobriety Counter -EasyQuit pro,PEGI 3,£6.49,False,5.0,1.98K,https://play.google.com/store/apps/details?id=com.herzberg.easyquitsdrinkingPro,"Jan 28, 2022","Dec 17, 2016","10,000+ ",1.9,CZ
Komoot: Cycling & Hiking Maps,PEGI 3,0,True,4.6,254K,https://play.google.com/store/apps/details?id=de.komoot.android,"Jun 19, 2022","Jun 10, 2011","10,000,000+ ",Varies with device,CZ
Muscle Booster Workout Planner,PEGI 3,0,True,4.1,145K,https://play.google.com/store/apps/details?id=musclebooster.workout.home.gym.abs.loseweight,"May 26, 2022","Nov 27, 2019","10,000,000+ ",2.7.0,CZ
Body Editor - Photo Editor,"PEGI 12 • Sexual Innuendo, Nudity, Horror",0,True,4.6,244K,https://play.google.com/store/apps/details?id=breastenlarger.bodyeditor.photoeditor,"Jun 20, 2022","Dec 7, 2017","10,000,000+ ",1.221.47,CZ
Headspace: Mindful Meditation,PEGI 3,0,True,4.4,274K,https://play.google.com/store/apps/details?id=com.getsomeheadspace.android,"Jun 21, 2022","Jan 6, 2012","10,000,000+ ",4.104.0,CZ
"AllTrails: Hike, Bike & Run",PEGI 3,0,True,4.7,72.9K,https://play.google.com/store/apps/details?id=com.alltrails.alltrails,"Jun 21, 2022","Apr 30, 2014","10,000,000+ ",15.5.0,CZ
BMI Calculator,PEGI 3,0,False,4.6,47.4K,https://play.google.com/store/apps/details?id=com.appovo.bmicalculator,"Jun 16, 2022","Apr 21, 2017","5,000,000+ ",1.6.1,CZ
VOS — Wellbeing & Mood Journal,PEGI 3,0,True,4.6,15.3K,https://play.google.com/store/apps/details?id=com.vos.app,"Jun 22, 2022","Oct 23, 2020","500,000+ ",2.10.1,CZ
Garmin Connect™,PEGI 3,0,False,4.6,779K,https://play.google.com/store/apps/details?id=com.garmin.android.apps.connectmobile,"Jun 22, 2022","Jan 9, 2013","10,000,000+ ",4.55.2,CZ
Tečka,PEGI 3,0,False,2.3,7.62K,https://play.google.com/store/apps/details?id=cz.nakit.eocko.wallet,"May 20, 2022","Jun 22, 2021","1,000,000+ ",1.8.0,CZ
Flo Menstrual & Period Tracker,PEGI 3,0,True,4.7,2.63M,https://play.google.com/store/apps/details?id=org.iggymedia.periodtracker,"Jun 22, 2022","Apr 12, 2016","50,000,000+ ",Varies with device,CZ
White Noise Pro,PEGI 3,£2.69,True,4.4,679,https://play.google.com/store/apps/details?id=com.tmsoft.whitenoise.pro,"Dec 15, 2021","Mar 9, 2016","10,000+ ",Varies with device,CZ
"Relive: Run, Ride, Hike & more",Parental guidance • Parental Guidance Recommended,0,True,4.4,276K,https://play.google.com/store/apps/details?id=cc.relive.reliveapp,"Jun 23, 2022","Mar 21, 2017","10,000,000+ ",3.107.2,CZ
Mi Fitness (Xiaomi Wear),PEGI 3,0,False,3.7,236K,https://play.google.com/store/apps/details?id=com.xiaomi.wearable,"May 30, 2022","Jun 28, 2020","10,000,000+ ",3.4.1i,CZ
The Blood Type Diet®,PEGI 3,£3.79,False,4.1,541,https://play.google.com/store/apps/details?id=com.northamericanpharmacal.btd,"Jan 31, 2022","Aug 22, 2011","50,000+ ",1.6.8,CZ
Anxiety Release based on EMDR,PEGI 3,£3.69,False,4.2,204,https://play.google.com/store/apps/details?id=com.overcomingpain.anxiety,"Mar 14, 2022","May 29, 2014","10,000+ ",1.7,CZ
Health Sync,PEGI 3,0,True,4.6,22.3K,https://play.google.com/store/apps/details?id=nl.appyhapps.healthsync,"Jun 16, 2022","Apr 28, 2016","1,000,000+ ",7.4.5.6.3,CZ
Suunto,PEGI 3,0,False,2.6,30.1K,https://play.google.com/store/apps/details?id=com.stt.android.suunto,"Jun 23, 2022","Apr 23, 2018","1,000,000+ ",4.55.3,CZ
Ref. Guide for Essential Oils,PEGI 3,£4.79,True,N/A,N/A,https://play.google.com/store/apps/details?id=com.abundanthealth4u.refguide4eo,"Apr 30, 2022","Jan 13, 2015","100,000+ ",2.7.0,CZ
"Centr, by Chris Hemsworth",PEGI 3,0,True,4.6,12.3K,https://play.google.com/store/apps/details?id=com.centr.app,"Jun 21, 2022","Dec 15, 2019","1,000,000+ ",4.11.0.20220527.1,CZ
Sleep Cycle: Sleep Tracker,PEGI 3,0,True,4.3,162K,https://play.google.com/store/apps/details?id=com.northcube.sleepcycle,"Jun 19, 2022","Jun 16, 2014","10,000,000+ ",Varies with device,CZ
Food Intolerances,PEGI 3,£7.99,False,4.4,472,https://play.google.com/store/apps/details?id=de.baliza.hifmco,"Jun 8, 2022","Dec 9, 2012","10,000+ ",2.9.2,CZ
STEPN,PEGI 3,0,False,4.2,22.9K,https://play.google.com/store/apps/details?id=com.bcy.fsapp,"Jun 17, 2022","Feb 5, 2022","1,000,000+ ",0.7.3,CZ
Geocaching®,Parental guidance • Parental Guidance Recommended,0,True,4.5,125K,https://play.google.com/store/apps/details?id=com.groundspeak.geocaching.intro,"Jun 21, 2022","Apr 15, 2014","10,000,000+ ",9.5.0,CZ
Tools & Mi Band,PEGI 3,£3.29,False,3.4,19.5K,https://play.google.com/store/apps/details?id=cz.zdenekhorak.mibandtools,"Oct 15, 2021","Jun 18, 2015","100,000+ ",6.4.0,CZ
My Macros+,PEGI 3,£2.89,True,4.3,4.89K,https://play.google.com/store/apps/details?id=mymacros.com.mymacros,"Jun 4, 2022","Oct 21, 2016","50,000+ ",2022.08,CZ
Grow With Anna,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=com.growwithanna.app,"Jun 8, 2022","May 23, 2022","10,000+ ",1.0.4,CZ
Awf Polar - watch face,PEGI 3,£1.89,False,4.4,246,https://play.google.com/store/apps/details?id=com.watchfacestudio.awfpolar,"May 16, 2022","Sep 1, 2021","10,000+ ",Varies with device,CZ
Yoga-Go: Yoga For Weight Loss,PEGI 3,0,True,4.5,58.7K,https://play.google.com/store/apps/details?id=net.beginners.weight.loss.workout.women.yoga.go,"Jun 16, 2022","Jun 6, 2019","10,000,000+ ",4.7.1,CZ
Daily Yoga: Fitness+Meditation,PEGI 3,0,True,4.9,143K,https://play.google.com/store/apps/details?id=com.dailyyoga.inc,"Jun 14, 2022","Jun 2, 2012","10,000,000+ ",8.14.00,CZ
iMuscle 2,PEGI 3,£1.79,False,3.5,2.85K,https://play.google.com/store/apps/details?id=com.the3d4medical.imuscle2.smartphones,"Jul 4, 2019","Dec 31, 2013","50,000+ ",1.9,CZ
Fasting - Intermittent Fasting,PEGI 3,0,True,4.9,541K,https://play.google.com/store/apps/details?id=bodyfast.zero.fastingtracker.weightloss,"Jun 15, 2022","Oct 25, 2019","10,000,000+ ",1.5.3,CZ
BikeComputer Pro,PEGI 3,£4.29,True,4.3,6.34K,https://play.google.com/store/apps/details?id=de.rooehler.bikecomputer.pro,"May 15, 2022","Feb 3, 2012","50,000+ ",8.8.7 Google Play,CZ
MammaMage 2.0,PEGI 3,£2.79,True,N/A,N/A,https://play.google.com/store/apps/details?id=com.mammamage.app2,"Nov 16, 2020","Aug 25, 2020","5,000+ ",1.0.4,CZ
Wendler log 531 Pro,PEGI 3,£6.99,False,4.8,4.1K,https://play.google.com/store/apps/details?id=com.sarasoft.es.fivethreeone,"Jun 12, 2022","Jan 20, 2015","10,000+ ",20.2,CZ
You Are Your Own Gym by Mark Lauren,PEGI 3,£3.99,False,4.1,3.84K,https://play.google.com/store/apps/details?id=com.leafcutterstudios.yayog,"Feb 28, 2022","Nov 1, 2011","100,000+ ",Varies with device,CZ
WalkFit: Walking App,PEGI 3,0,True,3.4,42K,https://play.google.com/store/apps/details?id=com.walkfit.weightloss.steptracker.pedometer,"Jun 23, 2022","Mar 2, 2020","10,000,000+ ",2.22.2,CZ
BetterMe: Health Coaching,PEGI 3,0,True,3.9,215K,https://play.google.com/store/apps/details?id=com.gen.workoutme,"Jun 9, 2022","Jul 27, 2017","10,000,000+ ",6.3.2,CZ
Lose Weight App for Men,PEGI 3,0,True,4.9,1.65M,https://play.google.com/store/apps/details?id=menloseweight.loseweightappformen.weightlossformen,"May 11, 2022","Mar 7, 2019","50,000,000+ ",1.0.41,CZ
Lose Weight at Home in 30 Days,PEGI 3,0,True,4.9,869K,https://play.google.com/store/apps/details?id=loseweight.weightloss.workout.fitness,"May 24, 2022","Jul 31, 2017","50,000,000+ ",1.064.GP,CZ
EO Guide,PEGI 3,£4.99,False,N/A,N/A,https://play.google.com/store/apps/details?id=ch.synceed.eoguide,"Dec 10, 2020","May 15, 2018","10,000+ ",2.1.5,CZ
Spiralista,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=cz.spiral.app,"Feb 11, 2022","Feb 24, 2021","10,000+ ",1.0.10-rc301,CZ
Far - godt fra start,PEGI 3,£3.79,False,N/A,N/A,https://play.google.com/store/apps/details?id=dk.kfs.far,"Apr 5, 2022","Feb 19, 2020","1,000+ ",1.1.2,CZ
TrainingPeaks,PEGI 3,0,True,4.6,24.1K,https://play.google.com/store/apps/details?id=com.peaksware.trainingpeaks,"May 4, 2022","May 4, 2011","1,000,000+ ",10.6.0,CZ
Asana Rebel: Get in Shape,PEGI 3,0,True,4.5,51.7K,https://play.google.com/store/apps/details?id=com.asanayoga.asanarebel,"Jun 5, 2022","Oct 19, 2016","5,000,000+ ",6.0.0.5734,CZ
Jíme zdravě,PEGI 3,0,True,4.3,4.65K,https://play.google.com/store/apps/details?id=cz.pixelmate.fitrecepty,"Feb 1, 2022","Aug 18, 2015","100,000+ ",6.1.2,CZ
Freeletics: Fitness Workouts,PEGI 3,0,True,4.2,230K,https://play.google.com/store/apps/details?id=com.freeletics.lite,"Jun 22, 2022","Jan 2, 2014","10,000,000+ ",22.23.0,CZ
Calmio,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=cz.calmio.app,"Apr 6, 2022","Aug 13, 2019","50,000+ ",1.1.57,CZ
Pedometer - Step Counter App,PEGI 3,0,True,4.8,757K,https://play.google.com/store/apps/details?id=com.tayu.tau.pedometer,"May 22, 2022","Jun 4, 2013","50,000,000+ ",5.40,CZ
Kalorické Tabulky,PEGI 3,0,True,4.4,62.2K,https://play.google.com/store/apps/details?id=cz.psc.android.kaloricketabulky,"May 31, 2022","May 16, 2011","5,000,000+ ",Varies with device,CZ
The Wonder Weeks,PEGI 3,£3.99,True,4.2,36.6K,https://play.google.com/store/apps/details?id=org.twisevictory.apps,"Apr 14, 2022","Jun 13, 2012","1,000,000+ ",10.7.1,CZ
Arm Workout - Biceps Exercise,PEGI 3,0,True,4.8,336K,https://play.google.com/store/apps/details?id=armworkout.armworkoutformen.armexercises,"Jan 7, 2022","Mar 27, 2018","10,000,000+ ",2.0.9,CZ
Jillian Michaels | Fitness App,PEGI 3,0,True,4.6,5.38K,https://play.google.com/store/apps/details?id=com.emdigital.jillianmichaels,"Jun 14, 2022","Feb 24, 2017","500,000+ ",4.7.5,CZ
Awf Health - watch face,PEGI 3,£0.49,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.watchfacestudio.awfhealthface,"Apr 16, 2022","Nov 18, 2021",500+ ,Varies with device,CZ
"Fitify: Fitness, Home Workout",PEGI 3,0,True,4.1,85.7K,https://play.google.com/store/apps/details?id=com.fitifyworkouts.bodyweight.workoutapp,"Jun 13, 2022","May 31, 2018","10,000,000+ ",Varies with device,CZ
