App Name,Age Rating,Price,InApp Purchase,Average Rating,Rating Count,App Link,Last Updated,Released Date,Downloads,Version,Country Code
Mobile JKN,PEGI 3,0,False,3.4,361K,https://play.google.com/store/apps/details?id=app.bpjs.mobile,"May 23, 2022","Apr 17, 2016","10,000,000+ ",4.1.3,AX
PeduliLindungi,PEGI 3,0,False,2.2,954K,https://play.google.com/store/apps/details?id=com.telkom.tracencare,"Jun 11, 2022","Aug 2, 2021","50,000,000+ ",4.4.6,AX
Horse Anatomy: Equine 3D,PEGI 3,£4.59,False,3.0,116,https://play.google.com/store/apps/details?id=com.realbodywork.horseanatomy,"Jul 20, 2021","Dec 5, 2013","5,000+ ",2.10,AX
Apteka.RU,Parental guidance • Parental Guidance Recommended,0,False,4.7,186K,https://play.google.com/store/apps/details?id=ru.apteka,"Jun 17, 2022","May 25, 2020","5,000,000+ ",4.0.28.22342537,AX
e-Anatomy,PEGI 18,0,True,3.9,2.82K,https://play.google.com/store/apps/details?id=net.imaios.eanatomy,"May 17, 2022","Oct 20, 2011","500,000+ ",5.2.7,AX
INR Diary,PEGI 3,£2.09,False,N/A,N/A,https://play.google.com/store/apps/details?id=be.webfactor.inrdiaryplus,"Feb 6, 2022","May 19, 2020","1,000+ ",2.2.2,AX
Muscle Trigger Point Anatomy,PEGI 3,£2.69,False,4.5,1.59K,https://play.google.com/store/apps/details?id=com.real.bodywork.muscle.trigger.points,"Jul 30, 2019","Jan 27, 2011","50,000+ ",2.4.8,AX
SnoreGym : Reduce Your Snoring,PEGI 3,£4.19,False,4.7,951,https://play.google.com/store/apps/details?id=com.snorelab.snoregym,"Jan 15, 2021","Feb 3, 2020","50,000+ ",1.0.8,AX
Anatomy 3D Atlas,PEGI 3,0,True,3.9,13.1K,https://play.google.com/store/apps/details?id=com.catfishanimationstudio.MuscularSystemLite,"Apr 27, 2021","Sep 8, 2015","1,000,000+ ",3.1.1,AX
질병관리청 COOV(코로나19 전자예방접종증명서),PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=kr.go.kdca.coov,"Sep 30, 2021","Apr 20, 2021","10,000,000+ ",1.5.11,AX
FP Notebook,PEGI 3,0,True,4.2,640,https://play.google.com/store/apps/details?id=com.usbmis.troposphere.fpnb,"Apr 26, 2022","Jun 3, 2014","50,000+ ",3.1.3.510,AX
Karbo & Insulin,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=no.webstep.karbopremium,"May 16, 2022",N/A,"5,000+ ",Varies with device,AX
Practo: Online Doctor Consultations & Appointments,PEGI 3,0,False,4.5,223K,https://play.google.com/store/apps/details?id=com.practo.fabric,"Jun 19, 2022","May 21, 2015","5,000,000+ ",5.41,AX
Pregnancy Food Guide PRO,PEGI 3,£1.69,False,N/A,N/A,https://play.google.com/store/apps/details?id=air.com.kigorosa.lebensmittelampel,"Jul 27, 2020","Jul 6, 2015","5,000+ ",1.1.3,AX
Bennet Test Full,PEGI 3,£0.69,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.alexuvarov.bennettest.full,"Jul 30, 2021","May 24, 2014","1,000+ ",2.7,AX
Ratownictwo medyczne algorytmy,PEGI 3,£6.49,False,N/A,N/A,https://play.google.com/store/apps/details?id=pl.waw.bitmed.protokols,"Jun 23, 2022","Apr 29, 2014","5,000+ ",14.4.0,AX
Аптека Вита — поиск лекарств,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.platfomni.vita,"Jun 2, 2022","Oct 8, 2020","1,000,000+ ",2.6,AX
Squeezy: NHS Pelvic Floor App,PEGI 3,£2.99,False,4.6,3.25K,https://play.google.com/store/apps/details?id=com.propagator.squeezy,"Mar 4, 2019","Sep 17, 2014","50,000+ ",Varies with device,AX
Amil Clientes,PEGI 3,0,False,3.7,154K,https://play.google.com/store/apps/details?id=br.com.amil.beneficiarios,"Jun 15, 2022","Apr 19, 2013","5,000,000+ ",4.48.00,AX
Conecte SUS,PEGI 3,0,False,4.3,170K,https://play.google.com/store/apps/details?id=br.gov.datasus.cnsdigital,"May 5, 2022","Aug 26, 2015","10,000,000+ ",70.5.3,AX
Human Anatomy Atlas 2022＋,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=com.visiblebody.subscription,"May 23, 2022","Mar 7, 2022","10,000+ ",1.01.014,AX
Blood Pressure Analyze,PEGI 3,0,True,3.9,12.3K,https://play.google.com/store/apps/details?id=com.waterfullrainbow.bloodpressureanalyze,"Sep 9, 2021","Apr 1, 2019","1,000,000+ ",1.3.2,AX
ЕАПТЕКА — онлайн аптека,PEGI 3,0,False,4.5,228K,https://play.google.com/store/apps/details?id=ru.getpharma.eapteka,"Jun 20, 2022","Jan 23, 2016","5,000,000+ ",22.5.2,AX
Diabetes:M - Management & Blood Sugar Tracker App,PEGI 3,0,True,4.2,21.9K,https://play.google.com/store/apps/details?id=com.mydiabetes,"Jan 10, 2022","Apr 16, 2013","500,000+ ",8.0.13,AX
ALHOSN UAE,PEGI 3,0,False,2.8,49.7K,https://play.google.com/store/apps/details?id=doh.health.shield,"Jun 21, 2022","Apr 7, 2020","5,000,000+ ",3.5.2,AX
Helsi,PEGI 3,0,False,4.3,41K,https://play.google.com/store/apps/details?id=helsi.me,"Jun 24, 2022","Nov 18, 2020","1,000,000+ ",1.0.98,AX
Cardiac diagnosis-heart rate,PEGI 3,£11.99,False,3.8,431,https://play.google.com/store/apps/details?id=com.sdk.cardiac_diagnosis,"Apr 20, 2022","Jun 20, 2018","5,000+ ",25,AX
Davis's Drug Guide for Nurses,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=com.usbmis.reader.dadg,"Jun 4, 2022","Jul 5, 2011","100,000+ ",6.3.1.475,AX
Sanford Guide,PEGI 3,0,True,4.2,3.48K,https://play.google.com/store/apps/details?id=com.sanfordguide.amt,"May 10, 2022","Aug 4, 2014","100,000+ ",5.1.13,AX
Full Code - Emergency Medicine Simulation,PEGI 3,0,True,4.2,2.2K,https://play.google.com/store/apps/details?id=com.minerva_medical.minerva,"Apr 20, 2022","Aug 9, 2018","100,000+ ",2.9,AX
OptoDrum,PEGI 3,£4.75,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.linsay.optodrumandroid,"Oct 15, 2020","May 23, 2015","5,000+ ",1.0.2,AX
AVAX Blood Pressure Diary,PEGI 3,0,True,4.5,6.43K,https://play.google.com/store/apps/details?id=app.avax.health,"Jun 16, 2022","Dec 31, 2018","100,000+ ",6.9.5,AX
MyChart,PEGI 3,0,False,4.6,108K,https://play.google.com/store/apps/details?id=epic.mychart.android,"May 9, 2022","Dec 16, 2016","10,000,000+ ",Varies with device,AX
Geeky Medics - OSCE revision,PEGI 3,0,True,3.8,941,https://play.google.com/store/apps/details?id=com.geekymedics.oscerevision,"Nov 8, 2021","May 9, 2016","100,000+ ",3.75,AX
全民健保行動快易通 | 健康存摺,PEGI 3,0,False,3.1,53.6K,https://play.google.com/store/apps/details?id=com.nhiApp.v1,"Jun 8, 2022","Mar 9, 2016","5,000,000+ ",3.0.22,AX
Ada – check your health,PEGI 3,0,False,4.7,320K,https://play.google.com/store/apps/details?id=com.ada.app,"May 5, 2022","Mar 22, 2017","5,000,000+ ",3.17.0,AX
Visual Anatomy 2,PEGI 3,£1.59,False,4.6,939,https://play.google.com/store/apps/details?id=com.hssn.anatomy2,"Jun 9, 2022","Aug 22, 2014","10,000+ ",Varies with device,AX
Whitebook Medicina: Residência,PEGI 3,0,True,4.4,10.3K,https://play.google.com/store/apps/details?id=com.medprescricao,"Jun 23, 2022","Apr 10, 2013","1,000,000+ ",11.13.0,AX
5-Minute Clinical Consult,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=com.unbound.android.cq59l,"May 2, 2022","May 11, 2015","10,000+ ",2.8.10,AX
3D Anatomy,PEGI 3,£2.39,False,4.7,2.4K,https://play.google.com/store/apps/details?id=com.hssn.anatomy3d,"Mar 12, 2022","Sep 1, 2013","100,000+ ",6.2,AX
MySOS,PEGI 3,0,False,1.8,1.69K,https://play.google.com/store/apps/details?id=net.allm.mysos,"Jun 10, 2022","Nov 3, 2015","500,000+ ",3.1.10,AX
VIDAL Mobile,PEGI 3,0,True,4.1,6.58K,https://play.google.com/store/apps/details?id=com.mobicrea.vidal,"Apr 26, 2022","Feb 21, 2013","500,000+ ",Varies with device,AX
Diseases & Disorders,PEGI 3,£0.89,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.soft24hours.directorys.medical.diseasemulti.paid,"Apr 16, 2020","Apr 5, 2016","5,000+ ",Varies with device,AX
Instant Body Temperature Checker : Fever Tracker,PEGI 3,0,True,3.3,4.99K,https://play.google.com/store/apps/details?id=com.newhealthfitnesstoolsapps.body.temperature.logger.thermometer.fever.tracker.test.checker.diary.info.history,"Sep 20, 2021","Dec 3, 2020","1,000,000+ ",1.3.5,AX
AcciDent,PEGI 3,£6.49,False,N/A,N/A,https://play.google.com/store/apps/details?id=ch.zahnunfallzentrum.accident,"Aug 26, 2019","Mar 4, 2013","1,000+ ",1.0.1,AX
Saunders Comp Review NCLEX RN,PEGI 3,0,True,4.1,1.46K,https://play.google.com/store/apps/details?id=com.medpresso.testzapp.crnclex_rn,"Jun 14, 2022","Mar 13, 2018","100,000+ ",4.6.10,AX
Guía Mensa,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=es.app.guia.mensa,"Jun 20, 2022","Mar 2, 2020","10,000+ ",3.111.0,AX
Anatomy Learning - 3D Anatomy,PEGI 3,0,True,4.4,103K,https://play.google.com/store/apps/details?id=com.AnatomyLearning.Anatomy3DViewer3,"Mar 29, 2022","Mar 20, 2014","5,000,000+ ",2.1.351,AX
Rost Moves for Mamas,PEGI 3,£4.19,False,N/A,N/A,https://play.google.com/store/apps/details?id=nl.xlwebsolutions.android.dynabloqs.rostmoves,"Jun 1, 2022","Apr 5, 2022",100+ ,1.16,AX
A Manual of Acupuncture,PEGI 3,0,True,3.4,550,https://play.google.com/store/apps/details?id=com.cards,"Sep 27, 2020","Sep 25, 2014","10,000+ ",3.2.0,AX
Critical - Medical Guide,PEGI 3,£13.49,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.iotait.criticalx,"Mar 1, 2020","Mar 1, 2020","1,000+ ",2.0,AX
BloodPressureDB,PEGI 3,0,True,3.5,4.63K,https://play.google.com/store/apps/details?id=net.klier.blutdruck,"Jun 7, 2022","Mar 30, 2011","500,000+ ",Varies with device,AX
Muscle Premium,PEGI 3,£22.49,True,3.9,460,https://play.google.com/store/apps/details?id=com.visiblebody.musclepremium,"Aug 11, 2017","Oct 4, 2016","10,000+ ",7.1.17,AX
Eka Care: Healthcare & Records,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=eka.care,"Jun 15, 2022","May 14, 2021","1,000,000+ ",2.4.7,AX
TousAntiCovid,PEGI 3,0,False,4.2,225K,https://play.google.com/store/apps/details?id=fr.gouv.android.stopcovid,"Jun 20, 2022","Jun 2, 2020","10,000,000+ ",4.3.0,AX
PocketDr,PEGI 3,£2.99,False,3.9,28,https://play.google.com/store/apps/details?id=ua.com.ethereal.pocketdr2,"Aug 8, 2021","Nov 5, 2017","5,000+ ",5.0.0,AX
e-motion® M25,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=de.alber.emotion_m25,"Apr 13, 2022","Oct 2, 2018","5,000+ ",2.4.0.0-162,AX
Anatomy Quiz Pro,PEGI 3,£3.49,False,N/A,N/A,https://play.google.com/store/apps/details?id=de.streuer.alexander.anatomyquizpro,"Aug 24, 2021","Dec 27, 2015","5,000+ ",4.8.1,AX
MHRS,PEGI 3,0,False,4.1,77.6K,https://play.google.com/store/apps/details?id=tr.gov.saglik.MHRSMOBIL,"Jun 9, 2022","Dec 18, 2020","10,000,000+ ",1.5.5,AX
Johns Hopkins Guides ABX...,PEGI 3,0,True,5.0,662,https://play.google.com/store/apps/details?id=com.unbound.android.ubjhl,"May 2, 2022","Jan 20, 2016","10,000+ ",2.8.10,AX
CoPE Paediatric Emergency,PEGI 3,£0.81,False,N/A,N/A,https://play.google.com/store/apps/details?id=dk.centic.cope,"Jan 18, 2019","Aug 26, 2013","1,000+ ",2.0-cope,AX
MindDoc: Your Companion,PEGI 3,0,True,4.4,37.5K,https://play.google.com/store/apps/details?id=de.moodpath.android,"Jun 1, 2022","Jul 3, 2017","1,000,000+ ",4.17.4,AX
EMT PASS- NEW,PEGI 3,£18.49,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.limmercreative.passengine.emt,"Apr 6, 2021","Mar 4, 2020","1,000+ ",1.1.3,AX
meditorium,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=com.schilumedia.meditorium,"May 27, 2022","Jul 24, 2013","50,000+ ",2.2.17,AX
Netmeds - India Ki Pharmacy,PEGI 3,0,False,4.4,461K,https://play.google.com/store/apps/details?id=com.NetmedsMarketplace.Netmeds,"May 12, 2022","Nov 8, 2015","10,000,000+ ",8.2.34,AX
Complete Anatomy 2022,PEGI 3,0,True,3.6,6.72K,https://play.google.com/store/apps/details?id=com.a3d4medical.completeanatomy,"May 23, 2022","Jun 19, 2018","500,000+ ",8.6.0,AX
Curable Pain Relief,PEGI 3,0,True,4.3,809,https://play.google.com/store/apps/details?id=com.curablehealth.clara,"Mar 4, 2022","Dec 19, 2017","100,000+ ",4.13.3,AX
COCOA - COVID-19 Contact App,PEGI 3,0,False,2.6,25.8K,https://play.google.com/store/apps/details?id=jp.go.mhlw.covid19radar,"Jun 5, 2022","Jun 11, 2020","10,000,000+ ",2.0.1,AX
Dr Lal PathLabs,PEGI 3,0,False,3.5,20.3K,https://play.google.com/store/apps/details?id=pathlabs.com.pathlabs,"Apr 8, 2022","Feb 29, 2016","1,000,000+ ",8.1.4,AX
ZnanyLekarz: umawiaj wizyty,PEGI 3,0,False,4.8,22.5K,https://play.google.com/store/apps/details?id=pl.znanylekarz,"Jun 21, 2022","Feb 26, 2013","1,000,000+ ",5.33.0,AX
Аптека Апрель,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.apteka.sklad,"Jun 2, 2022","Aug 3, 2018","1,000,000+ ",2.3.0,AX
Medical ID (premium),PEGI 3,£4.99,False,4.7,2.23K,https://play.google.com/store/apps/details?id=app.medicalid,"May 9, 2022","Jun 28, 2014","10,000+ ",7.15.1,AX
