App Name,Age Rating,Price,InApp Purchase,Average Rating,Rating Count,App Link,Last Updated,Released Date,Downloads,Version,Country Code
Lexicomp,PEGI 3,0,True,4.4,2.47K,https://play.google.com/store/apps/details?id=com.lexi.android,"Apr 19, 2022","Apr 7, 2010","500,000+ ",Varies with device,HR
Pregnancy Tracker,PEGI 3,0,True,4.9,313K,https://play.google.com/store/apps/details?id=com.easymobs.pregnancy,"Jun 21, 2022","May 4, 2016","5,000,000+ ",1.2.84,HR
Paziresh24,PEGI 3,0,False,4.2,15.5K,https://play.google.com/store/apps/details?id=com.paziresh24.paziresh24,"Feb 26, 2022","Jun 1, 2019","1,000,000+ ",3.7.3-gp,HR
SMUR BMPM,PEGI 18,£10.49,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.SMUR.smurbmpm,"May 31, 2021","May 14, 2014","1,000+ ",4.3.8,HR
Horse Anatomy: Equine 3D,PEGI 3,£4.59,False,3.0,116,https://play.google.com/store/apps/details?id=com.realbodywork.horseanatomy,"Jul 20, 2021","Dec 5, 2013","5,000+ ",2.10,HR
Blood Pressure App: Heart Rate,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=blood.pressure.heart.rate.monitor.pulse.tracker.app.hch,"May 22, 2022","Dec 13, 2021","100,000+ ",1.4.2,HR
Anatomy 3D Atlas,PEGI 3,0,True,3.9,13.1K,https://play.google.com/store/apps/details?id=com.catfishanimationstudio.MuscularSystemLite,"Apr 27, 2021","Sep 8, 2015","1,000,000+ ",3.1.1,HR
"Ovy – period, ovulation, cycle",PEGI 12 • Sex,0,True,3.0,3.71K,https://play.google.com/store/apps/details?id=com.ovyapp.android,"May 23, 2022","May 12, 2017","100,000+ ",6.0.3,HR
"Artmed +PSI - Psicofármacos, Guidelines, DSM, CID",PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=br.com.consultamaisrapida.psiquiatria,"Sep 5, 2021","Sep 17, 2020","10,000+ ",1.0.0,HR
Apteka.RU,Parental guidance • Parental Guidance Recommended,0,False,4.7,186K,https://play.google.com/store/apps/details?id=ru.apteka,"Jun 17, 2022","May 25, 2020","5,000,000+ ",4.0.28.22342537,HR
amma Pregnancy & Baby Tracker,PEGI 3,0,True,4.3,287K,https://play.google.com/store/apps/details?id=ru.mobiledimension.kbr,"Jun 21, 2022","May 25, 2015","10,000,000+ ",3.12.0.11,HR
Diabetes:M - Management & Blood Sugar Tracker App,PEGI 3,0,True,4.2,21.9K,https://play.google.com/store/apps/details?id=com.mydiabetes,"Jan 10, 2022","Apr 16, 2013","500,000+ ",8.0.13,HR
Anatomy Learning - 3D Anatomy,PEGI 3,0,True,4.4,103K,https://play.google.com/store/apps/details?id=com.AnatomyLearning.Anatomy3DViewer3,"Mar 29, 2022","Mar 20, 2014","5,000,000+ ",2.1.351,HR
Muscle Premium,PEGI 3,£22.49,True,3.9,460,https://play.google.com/store/apps/details?id=com.visiblebody.musclepremium,"Aug 11, 2017","Oct 4, 2016","10,000+ ",7.1.17,HR
Vargo Anesthesia Mega App,PEGI 3,£79.99,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.vargoanesthesia.masterapp,"Jun 3, 2022","Feb 14, 2014","5,000+ ",19.5.2,HR
MedShr: Discuss Clinical Cases,PEGI 3,0,False,4.5,10.2K,https://play.google.com/store/apps/details?id=net.medshr.android,"Feb 25, 2022","Jul 29, 2015","1,000,000+ ",15.12.1,HR
Biloba - On-demand pediatrics,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=ba.bilo.mc,"Jun 7, 2022","Jul 10, 2020","50,000+ ",1.38.3,HR
My Calendar - Period Tracker,PEGI 3,0,True,4.9,385K,https://play.google.com/store/apps/details?id=com.lbrc.PeriodCalendar,"Jun 20, 2022","Aug 16, 2015","10,000,000+ ",8.3.1,HR
3D Anatomy,PEGI 3,£2.39,False,4.7,2.4K,https://play.google.com/store/apps/details?id=com.hssn.anatomy3d,"Mar 12, 2022","Sep 1, 2013","100,000+ ",6.2,HR
Pregnancy Food Guide PRO,PEGI 3,£1.69,False,N/A,N/A,https://play.google.com/store/apps/details?id=air.com.kigorosa.lebensmittelampel,"Jul 27, 2020","Jul 6, 2015","5,000+ ",1.1.3,HR
Netmeds - India Ki Pharmacy,PEGI 3,0,False,4.4,461K,https://play.google.com/store/apps/details?id=com.NetmedsMarketplace.Netmeds,"May 12, 2022","Nov 8, 2015","10,000,000+ ",8.2.34,HR
VIDAL Mobile,PEGI 3,0,True,4.1,6.58K,https://play.google.com/store/apps/details?id=com.mobicrea.vidal,"Apr 26, 2022","Feb 21, 2013","500,000+ ",Varies with device,HR
PMED - Preço de Procedimento,PEGI 3,£4.19,True,N/A,N/A,https://play.google.com/store/apps/details?id=oaz.soft,"Jun 9, 2022","Aug 22, 2012","5,000+ ",11.8,HR
Alodokter —Chat Bersama Dokter,PEGI 3,0,True,4.5,428K,https://play.google.com/store/apps/details?id=com.alodokter.android,"Jun 5, 2022","Mar 13, 2016","5,000,000+ ",4.4.0,HR
