App Name,Age Rating,Price,InApp Purchase,Average Rating,Rating Count,App Link,Last Updated,Released Date,Downloads,Version,Country Code
Anatomyka - 3D Anatomy Atlas,PEGI 3,0,True,4.7,7.93K,https://play.google.com/store/apps/details?id=com.anatomyka.android,"Apr 6, 2022","Dec 9, 2018","100,000+ ",2.5.0,ES
"Cleo, mi aplicación para la Esclerosis Múltiple",PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.biogen.cleo.es,"Apr 15, 2022",N/A,"100,000+ ",1.12.2,ES
SymboTalk - AAC Talker,PEGI 3,0,True,4.5,153,https://play.google.com/store/apps/details?id=com.elelad.comboard,"Sep 28, 2021","Jan 8, 2018","50,000+ ",1.1.6,ES
Petralex Hearing Aid App,PEGI 3,0,True,2.9,7.42K,https://play.google.com/store/apps/details?id=com.it4you.petralex,"Nov 2, 2021","Apr 1, 2014","1,000,000+ ",3.9.8,ES
Hospiten,PEGI 3,0,False,4.5,571,https://play.google.com/store/apps/details?id=com.hospiten.online.services,"Aug 11, 2021","Feb 24, 2021","10,000+ ",1.3.4,ES
Anatomy 3D Atlas,PEGI 3,0,True,3.9,13.1K,https://play.google.com/store/apps/details?id=com.catfishanimationstudio.MuscularSystemLite,"Apr 27, 2021","Sep 8, 2015","1,000,000+ ",3.1.1,ES
SESCAM,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=es.jccm.sescam.cita,"Jun 15, 2022",N/A,"500,000+ ",3.16.0,ES
Anam (Gestión en Fisioterapia y Osteopatía),PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=es.anamprogram,"Sep 23, 2021","Feb 5, 2019","5,000+ ",2.0.0,ES
CSOnline Extremadura,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=es.juntaex.saludextremadura.csol,"Mar 24, 2022",N/A,"100,000+ ",2.5.0,ES
Donantes de Sangre de Euskadi,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=eus.osakidetza.apps.app20,"Mar 14, 2022",N/A,"1,000+ ",1.6.0-12,ES
Sanvello: Anxiety & Depression,Parental guidance • Parental Guidance Recommended,0,True,4.5,23.3K,https://play.google.com/store/apps/details?id=com.pacificalabs.pacifica,"Jun 15, 2022","Jan 26, 2015","1,000,000+ ",8.54.0,ES
Tarjeta Sanitaria,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=org.madrid.ztav.tarjetaSanitariaVirtual,"Apr 26, 2022",N/A,"1,000,000+ ",1.0.7,ES
HM Hospitales,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.grupotrc.HMHospitales,"Jun 16, 2022",N/A,"100,000+ ",1.3.6,ES
H. U. Fundación Jimenez Díaz,PEGI 3,0,False,4.4,4.48K,https://play.google.com/store/apps/details?id=com.divisait.fjd,"Jun 14, 2022","Nov 26, 2015","100,000+ ",3.38,ES
Doctoralia: pide citas médicas,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=es.doctoralia,"Jun 21, 2022","Feb 16, 2022","100,000+ ",5.33.0,ES
Anatomy Learning - 3D Anatomy,PEGI 3,0,True,4.4,103K,https://play.google.com/store/apps/details?id=com.AnatomyLearning.Anatomy3DViewer3,"Mar 29, 2022","Mar 20, 2014","5,000,000+ ",2.1.351,ES
IMED Hospitales - Pacientes,PEGI 3,0,False,2.3,547,https://play.google.com/store/apps/details?id=com.intecsal.imedapp,"Jun 9, 2022","Aug 23, 2018","100,000+ ",3.1.1,ES
LactApp Medical,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=es.lactapp.med,"Apr 29, 2022","Feb 12, 2021","5,000+ ",1.0.22,ES
Laboratorio Echevarne,Parental guidance • Parental Guidance Recommended,0,False,4.5,2.33K,https://play.google.com/store/apps/details?id=com.echevarne.app,"Jul 29, 2021","Apr 5, 2016","100,000+ ",1.10.1,ES
My Calendar - Period Tracker,PEGI 3,0,True,4.9,385K,https://play.google.com/store/apps/details?id=com.lbrc.PeriodCalendar,"Jun 20, 2022","Aug 16, 2015","10,000,000+ ",8.3.1,ES
FreeStyle LibreLink - ES,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.freestylelibre.app.es,"Mar 11, 2021",N/A,"100,000+ ",2.5.3,ES
Telemedicina 24H DoctorGO,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.yoigo.doctorgo,"Jun 22, 2022","Mar 8, 2021","50,000+ ",1.15.0,ES
PeduliLindungi,PEGI 3,0,False,2.2,954K,https://play.google.com/store/apps/details?id=com.telkom.tracencare,"Jun 11, 2022","Aug 2, 2021","50,000,000+ ",4.4.6,ES
AVAX Blood Pressure Diary,PEGI 3,0,True,4.5,6.42K,https://play.google.com/store/apps/details?id=app.avax.health,"Jun 16, 2022","Dec 31, 2018","100,000+ ",6.9.5,ES
Full Code - Emergency Medicine Simulation,PEGI 3,0,True,4.2,2.2K,https://play.google.com/store/apps/details?id=com.minerva_medical.minerva,"Apr 20, 2022","Aug 9, 2018","100,000+ ",2.9,ES
AcuPoint - Acupuncture,PEGI 3,0,True,4.2,1.45K,https://play.google.com/store/apps/details?id=com.shellsoft.acumpuntura5,"Mar 14, 2021","May 29, 2017","100,000+ ",6.7.5,ES
