App Name,Age Rating,Price,InApp Purchase,Average Rating,Rating Count,App Link,Last Updated,Released Date,Downloads,Version,Country Code
Human Anatomy Atlas 2022＋,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=com.visiblebody.subscription,"May 23, 2022","Mar 7, 2022","10,000+ ",1.01.014,AT
Embryotox,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=de.embryotox,"Dec 1, 2020","Mar 25, 2013","100,000+ ",5.0.0,AT
Blood Pressure Diary,PEGI 3,0,True,4.7,70K,https://play.google.com/store/apps/details?id=com.bluefish.bloodpressure,"Apr 14, 2020","Dec 2, 2018","1,000,000+ ",0.1.17,AT
Mein Laborergebnis,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=de.itech_gmbh.meinlaborergebnis,"Apr 5, 2022","Apr 7, 2020","1,000,000+ ",1.4.1,AT
Sanford Guide,PEGI 3,0,True,4.2,3.48K,https://play.google.com/store/apps/details?id=com.sanfordguide.amt,"May 10, 2022","Aug 4, 2014","100,000+ ",5.1.13,AT
Diagnosia,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=com.diagnosia.fachinformation,"Mar 23, 2022","Oct 19, 2020","10,000+ ",5.4.1,AT
Neonatal Guide,PEGI 3,£16.99,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.neonatalguide,"Aug 20, 2021","Jan 15, 2021",500+ ,4,AT
Cardiac diagnosis-heart rate,PEGI 3,£11.99,False,3.8,431,https://play.google.com/store/apps/details?id=com.sdk.cardiac_diagnosis,"Apr 20, 2022","Jun 20, 2018","5,000+ ",25,AT
Mein Blut,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=at.roteskreuz.blooddonor.app,"Jun 10, 2022","Mar 19, 2021","10,000+ ",2.0.5,AT
MySOS,PEGI 3,0,False,1.8,1.69K,https://play.google.com/store/apps/details?id=net.allm.mysos,"Jun 10, 2022","Nov 3, 2015","500,000+ ",3.1.10,AT
ASCCP Management Guidelines,PEGI 3,£9.49,False,N/A,N/A,https://play.google.com/store/apps/details?id=org.asccp.app2019,"Feb 9, 2022","Jun 20, 2020","10,000+ ",1.7,AT
Lady Pill Widgets,PEGI 3,£1.99,False,4.8,1.34K,https://play.google.com/store/apps/details?id=com.baviux.pillreminderwidget,"Sep 4, 2018","Dec 21, 2012","10,000+ ",1.2.4,AT
GreenCheck,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=at.itsv.mobile.cochap,"May 3, 2022","Jul 22, 2021","100,000+ ",1.18,AT
Contraction Timer,PEGI 3,0,True,4.3,873,https://play.google.com/store/apps/details?id=com.doublerouble.counter,"Mar 15, 2022","Nov 26, 2015","1,000,000+ ",4.6,AT
myNFP,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=de.mynfp.mobile,"Apr 25, 2022","Aug 22, 2017","100,000+ ",3.6.0,AT
Pedi STAT,PEGI 3,£4.89,False,4.3,171,https://play.google.com/store/apps/details?id=com.qxmd.pedistat,"Nov 9, 2021","Oct 6, 2010","10,000+ ",3.0.5,AT
Doctolib,PEGI 3,0,False,4.5,330K,https://play.google.com/store/apps/details?id=fr.doctolib.www,"Jun 14, 2022","Mar 11, 2020","10,000,000+ ",3.4.11,AT
Speech Assistant AAC,PEGI 3,0,True,4.4,2.13K,https://play.google.com/store/apps/details?id=nl.asoft.speechassistant,"May 27, 2022","Jun 27, 2012","100,000+ ",5.9.3,AT
BloodPressureDB,PEGI 3,0,True,3.5,4.63K,https://play.google.com/store/apps/details?id=net.klier.blutdruck,"Jun 7, 2022","Mar 30, 2011","500,000+ ",Varies with device,AT
Notfallmedikamente Pro - NEW Edition,PEGI 3,£3.59,False,N/A,N/A,https://play.google.com/store/apps/details?id=org.zud.notfallmedikamentepro4,"Jul 19, 2020","Nov 16, 2019",100+ ,3.1,AT
Pschyrembel,PEGI 3,N/A,True,N/A,N/A,https://play.google.com/store/apps/details?id=com.step_byte_service.pschyrembel,"Oct 6, 2020",N/A,"10,000+ ",2.3.15,AT
VeinSeek,PEGI 3,£2.99,False,1.4,359,https://play.google.com/store/apps/details?id=com.vs.veinseek,"Dec 5, 2017","Feb 10, 2017","10,000+ ",Varies with device,AT
CardioSignal,PEGI 3,0,True,1.8,512,https://play.google.com/store/apps/details?id=com.precordior.cardiosignal,"Feb 7, 2022","Apr 2, 2020","100,000+ ",2.10.1,AT
"Ovy – period, ovulation, cycle",PEGI 12 • Sex,0,True,3.0,3.71K,https://play.google.com/store/apps/details?id=com.ovyapp.android,"May 23, 2022","May 12, 2017","100,000+ ",6.0.3,AT
Preventicus Heartbeats,PEGI 3,0,True,3.3,1.89K,https://play.google.com/store/apps/details?id=com.preventicus.heartbeats,"Feb 11, 2022","Jul 20, 2016","100,000+ ",1.6.16,AT
PocketDr,PEGI 3,£2.99,False,3.9,28,https://play.google.com/store/apps/details?id=ua.com.ethereal.pocketdr2,"Aug 8, 2021","Nov 5, 2017","5,000+ ",5.0.0,AT
Bernafon EasyControl-A,PEGI 3,0,False,3.1,711,https://play.google.com/store/apps/details?id=com.bernafon.easycontrola,"Sep 27, 2021","Jun 28, 2017","100,000+ ",Varies with device,AT
Medicina Hospitalaria,PEGI 3,£6.49,False,N/A,N/A,https://play.google.com/store/apps/details?id=lhidalgo42.nicolas.triantafilo,"Feb 17, 2019","Dec 10, 2017","10,000+ ",2.1.8,AT
LIFE App,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=at.ches.pro.cordova.vamed.app.android,"May 22, 2018",N/A,"5,000+ ",1.0,AT
DEC112 - Barrierefreier Notruf,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.meecode.dec112,"Mar 11, 2022","Feb 9, 2019","1,000+ ",3.5.8,AT
